"Re-writer report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   25307  36178  33647  36202  34061 
"128"   56585  62254  67583  69680  62103  56788 
"256"   98347  99302  95487  90559  88579  91790  90110 
"512"   139015  132439  142219  142502  140314  147595  155616  136644 
"1024"   204602  217733  219929  209186  210096  204232  201652  209788  199452 
"2048"   305944  308017  316099  290585  314594  305900  281934  251839  283068  275638 
"4096"   382439  402039  425204  400390  407726  424185  411781  414954  438118  397858  382985 
"8192"   423119  191630  490742  319813  491571  360343  508823  489602  495855  499329  436886  327429 
"16384"   501116  393497  429306  615965  399221  355385  338877  382117  509705  328697  557616  502747  551468 
"32768"   0  0  0  0  601879  702226  624104  597236  441456  647576  507198  441694  476093 
"65536"   0  0  0  0  514092  487155  539439  576755  510345  523103  511165  508520  536867 
"131072"   0  0  0  0  469227  378162  511755  397561  427951  535757  419746  439422  459684 
"262144"   0  0  0  0  480353  494732  484780  488935  455132  510584  478720  486040  505929 
"524288"   0  0  0  0  503741  453854  483602  451192  487200  453616  473644  441328  422686 
"1048576"   0  0  0  0  473608  441234  453883  487822  491983  479347  479260  488270  441689 
"2097152"   0  0  0  0  473462  424639  429045  479817  457984  454688  480868  457965  450077 
"4194304"   0  0  0  0  538010  557314  683245  641100  635813  633186  629266  645874  678173 
"8388608"   0  0  0  0  689809  700145  808846  721861  785834  768145  694558  791721  779907 
"16777216"   0  0  0  0  869961  837943  771392  858334  849208  776373  782195  791285  815162 
