"Fread Report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   69872  71282  69045  69492  71662 
"128"   136026  129154  125618  141140  134763  133490 
"256"   273857  273230  253671  249312  271228  260692  253491 
"512"   483035  476709  493696  537165  541227  540137  528441  497125 
"1024"   874417  942125  885778  938420  939446  950885  998874  1017811  872108 
"2048"   1440103  1501262  1633127  1616531  1556202  1665101  1652925  1646273  1705094  1599971 
"4096"   1952300  2125483  2480917  2882622  2786313  2647616  2657856  2687795  2761679  2732686  2351214 
"8192"   2284434  3214854  3698649  3418945  3648767  3466546  185730  199873  3123383  2980079  2975692  185873 
"16384"   2881464  3684333  3829064  4374861  4454549  161156  216562  187018  4126848  198197  3809324  218005  211237 
"32768"   0  0  0  0  4522237  197879  189291  188699  190306  205622  198516  194346  2678401 
"65536"   0  0  0  0  193922  191128  192781  4724952  191089  192242  196384  196917  3496159 
"131072"   0  0  0  0  190138  192890  35167  192023  191256  193638  194599  4879266  158098 
"262144"   0  0  0  0  193053  177832  6724561  57093  192781  4770057  191715  3352181  3365613 
"524288"   0  0  0  0  168507  163728  192341  5061173  5341755  191962  191788  4067844  192530 
"1048576"   0  0  0  0  169659  6180166  5884030  5165325  4833082  192083  4752647  192085  192260 
"2097152"   0  0  0  0  5656390  160688  192071  192000  4843866  189197  5802375  191956  3500918 
"4194304"   0  0  0  0  6581653  6879677  7288270  192026  191964  192078  5831472  192064  3884996 
"8388608"   0  0  0  0  172963  168422  190339  1608376  186242  191763  190764  190553  192054 
"16777216"   0  0  0  0  172032  176487  184402  213988  191045  190557  247857  257352  184692 
